root_id,supervoxel_id,position,type,is_fafb_ol_type
720575941487517506,73466824884938432,"[42864, 56768, 2230]",T2a,True
720575941487521346,73184731298270860,"[33053, 38503, 1571]",TmY9q,True
720575941487526864,73466412702427586,"[42882, 43669, 2800]",C3,True
720575941487527632,73185006512016351,"[32933, 45132, 2956]",Tm2,True
720575941487536781,73677312977351996,"[48193, 38239, 3386]",T3,True
720575941487544272,73887800734712897,"[55189, 19995, 3431]",Mi15,True
720575941487549904,74029431106712383,"[57880, 45766, 1729]",TmY3,True
720575941487557328,73185143816719349,"[33452, 51018, 2429]",TmY14,True
720575941487559053,74169756949104002,"[61916, 34790, 4199]",Tm5f,True
720575941487559120,73606944434425643,"[46538, 36871, 4152]",,False
720575941487573901,73888487527089243,"[55161, 39849, 1989]",T3,True
720575941487579202,73888487527211935,"[54456, 39069, 2035]",T3,True
720575941487579970,73396318835924759,"[39046, 52648, 2722]",T2,True
720575941487583885,74803830956955596,"[79982, 55639, 1899]",,False
720575941487587213,73185349706479412,"[33264, 55607, 1324]",,False
720575941487588560,73677655836860654,"[47635, 48502, 691]",TmY10,True
720575941487588674,73747681520619256,"[51103, 37953, 2770]",,False
720575941487590150,73114293969004405,"[31604, 36538, 2133]",Mi9,True
720575941487591053,73818187300891535,"[52312, 42330, 1164]",,False
720575941487596173,73607562104585261,"[47011, 56286, 1121]",,False
720575941487596429,73536025733280109,"[43770, 22527, 3431]",Tm3,True
720575941487596941,73043719469035349,"[29759, 29021, 3749]",Tm20,True
720575941487599938,73466755762465512,"[42175, 53600, 593]",,False
720575941487602317,73887800533452686,"[53424, 18480, 2681]",Dm2,True
720575941487603597,73607287428249850,"[45466, 47157, 1970]",T2a,True
720575941487604290,73466069306203706,"[41020, 33775, 3512]",Sm05,True
720575941487604877,73044406194137292,"[28908, 50033, 1920]",TmY4,True
720575941487605570,73606668818934707,"[46987, 30490, 1534]",TmY10,True
720575941487606850,73114362487146784,"[31174, 37579, 1362]",L3,True
720575941487610178,73607081404065997,"[45993, 42991, 2501]",T3,True
720575941487611970,73818187569764745,"[52722, 41785, 2303]",T5d,True
720575941487613581,74240950058395294,"[64971, 57578, 3126]",LPi10,True
720575941487614786,73255718450996036,"[36203, 57059, 1444]",,False
720575941487615042,73466275598446014,"[41555, 40568, 3875]",,False
720575941487615298,74029499826253994,"[57485, 47238, 1750]",T5c,True
720575941487627270,73607012349041003,"[46309, 40330, 1217]",,False
720575941487641862,73043788121439753,"[29091, 31739, 3433]",Tm2,True
720575941487649858,73606325624097127,"[46141, 18488, 3032]",Dm3v,True
720575941487657680,74240056638737529,"[63957, 31753, 3070]",T3,True
720575941487657869,74099593491048822,"[59642, 40411, 940]",,False
720575941487663824,73888350423235413,"[53832, 35392, 3112]",Y3,True
720575941487664592,73747269203401980,"[50300, 24805, 2637]",Tm1,True
720575941487668290,73044062462509618,"[29523, 40846, 1397]",L4,True
720575941487672642,73889037416839696,"[54741, 57221, 2394]",LPi07,True
720575941487674434,73255512091441275,"[34913, 49827, 758]",Tm4,True
720575941487674832,73747681788746353,"[50213, 38143, 3682]",T3,True
720575941487678530,74099250430408802,"[59687, 29357, 2916]",C3,True
720575941487679042,73325538043207849,"[36901, 40871, 3703]",Sm43,True
720575941487680141,73254963140609544,"[35358, 34722, 3700]",Tm4,True
720575941487683650,73043994078606871,"[28736, 38192, 2676]",Dm19,True
720575941487684418,73748230739317854,"[51014, 54525, 674]",Sm22,True
720575941487685186,73606531916405641,"[45069, 25680, 3421]",,False
720575941487688077,74029499825742869,"[57815, 48968, 1557]",,False
720575941487691149,73043719401963098,"[29661, 30672, 3429]",,False
720575941487692098,73325743396675763,"[36967, 45108, 757]",Tm20,True
720575941487692354,73325674542186872,"[38385, 43228, 26]",,False
720575941487693122,74099662411660696,"[61393, 42062, 1612]",T2,True
720575941487693634,73325949554982048,"[37494, 52287, 717]",Tm20,True
720575941487696962,73255100445339278,"[35153, 37489, 3181]",Tm27,True
720575941487701570,74803624932774994,"[80317, 50691, 2436]",Li10,True
720575941487702850,73396387421100351,"[40643, 53732, 2171]",T2a,True
720575941487704642,73536643403388030,"[43867, 40392, 399]",L5,True
720575941487705154,73677930782034969,"[47958, 56841, 1016]",Pm09,True
720575941487706178,73255169231780053,"[36557, 40035, 3393]",Tm4,True
720575941487709250,73325674811411429,"[38591, 43615, 1264]",TmY5a,True
720575941487711554,74029637533320577,"[58261, 51859, 2629]",TmY14,True
720575941487713744,73958169344474459,"[55923, 19663, 2846]",L1,True
720575941487718466,73396318902620423,"[39886, 52055, 2830]",Pm09,True
720575941487719942,73748024647878494,"[50212, 48860, 852]",,False
720575941487721538,73325606695728433,"[37844, 41349, 3501]",Tm5f,True
720575941487722562,73959268252224811,"[56252, 52160, 583]",,False
720575941487730754,73465931128959753,"[41292, 30268, 660]",Tm37,True
720575941487731266,73325468585742363,"[38049, 37565, 957]",Tm1,True
720575941487732034,73606943763700056,"[47067, 36939, 1704]",LMa1,True
720575941487732176,73254756848060809,"[35651, 28514, 3225]",Tm21,True
720575941487737552,74098906967593192,"[60977, 19991, 3558]",L4,True
720575941487743298,73395837531016019,"[38975, 38270, 1641]",Tm5b,True
720575941487744578,74662956029841637,"[76181, 52105, 1966]",Li11,True
720575941487747078,73888075679639221,"[54850, 28353, 3655]",,False
720575941487747650,73466137488770086,"[42048, 36386, 1444]",,False
720575941487747906,73043719402085609,"[29214, 29377, 3492]",Dm3p,True
720575941487751686,74099044272052038,"[61141, 22793, 2943]",Tm9,True
720575941487752770,73536781781773910,"[43726, 44573, 3965]",T2,True
720575941487755330,74240125625791506,"[64483, 34381, 3843]",Li17,True
720575941487774470,73043719402132026,"[29728, 29415, 3524]",Mi15,True
720575941487780614,73747337721354317,"[51028, 27929, 1800]",Mi9,True
720575941487792592,73747818355268896,"[50506, 41562, 437]",L1,True
720575941487795597,73747338392656710,"[51002, 26963, 4435]",,False
720575941487819526,73747818959340226,"[49546, 42348, 2689]",T2,True
720575941487820294,73325125323802635,"[37448, 27634, 2199]",Tm3,True
720575941487831302,73044543498894192,"[29851, 54771, 1409]",Dm10,True
720575941487832582,73818324873958629,"[51868, 46873, 1634]",T2a,True
720575941487838470,73958649911608254,"[56136, 32862, 1264]",Mi9,True
720575941487838726,73325812249971206,"[37542, 47116, 1127]",Tm5b,True
720575941487842310,73677244325024778,"[48418, 35032, 3652]",,False
720575941487845126,73114775206733824,"[32325, 49550, 2944]",,False
720575941487859206,74028469234923896,"[59323, 18350, 2398]",Mi1,True
720575941487867088,72903187669643902,"[25846, 35093, 1989]",T1,True
720575941487911376,74028675259381577,"[58608, 24144, 1895]",Tm21,True
720575941487922384,74029431106244728,"[58251, 45455, 1558]",T2a,True
720575941487937421,73888899575002642,"[54604, 51652, 786]",,False
720575941487944912,73747474959435957,"[50823, 31492, 1195]",L3,True
720575941487947984,73254756445464288,"[35029, 26924, 1712]",Dm16,True
720575941487993094,73185006042277079,"[34743, 46228, 1171]",Mi10,True
720575941488042502,74240743296247188,"[64588, 52100, 991]",T3,True
720575941488097542,73396180927415427,"[40599, 48365, 1003]",Sm02,True
720575941488100870,72973693650927167,"[27693, 39755, 1038]",Dm8a,True
720575941488103174,73396181061566119,"[40313, 47383, 1485]",TmY5a,True
720575941488230608,73184594127962055,"[34099, 33430, 2667]",Dm3p,True
720575941488363728,73114843792188403,"[31634, 52381, 2490]",TmY3,True
720575941488369872,73887938308010449,"[53969, 23858, 3988]",Tm20,True
720575941488370128,73818737056381865,"[52192, 58080, 1123]",,False
720575941488514101,73888899642762298,"[53490, 52066, 1276]",T4b,True
720575941488515381,74099181509579454,"[60343, 28406, 2133]",Tm20,True
720575941488525621,73888625234478811,"[54844, 43218, 3013]",T5b,True
720575941488529461,74029568612379427,"[57926, 49886, 1832]",T5a,True
720575941488531765,73185006310442175,"[34597, 46896, 2091]",Mi2,True
720575941488535504,73184799749477516,"[34558, 40643, 611]",L2,True
720575941488535861,74170031827137116,"[62235, 41029, 4241]",T5d,True
720575941488540213,73677587519857400,"[47719, 46980, 2153]",T4d,True
720575941488540469,73536850031339049,"[45009, 46690, 2095]",T4c,True
720575941488547024,74028538156011600,"[58122, 18912, 3192]",L1,True
720575941488554037,74100074728865943,"[59413, 54407, 1734]",T5b,True
720575941488560949,74028538156340535,"[57828, 18900, 3312]",T1,True
720575941488561717,74100006076515946,"[61396, 52767, 2001]",T5a,True
720575941488568885,74169481870109405,"[62924, 25116, 3523]",Sm01,True
720575941488577077,73817637813483513,"[52443, 25022, 2166]",Tm2,True
720575941488583477,73817775051016594,"[53096, 30462, 1365]",Tm1,True
720575941488601040,72973418773494584,"[28649, 31061, 1206]",L2,True
720575941488603957,73817774984225429,"[53131, 29916, 1222]",Tm20,True
720575941488618805,73958788088762097,"[55434, 38100, 4082]",C2,True
720575941488623568,74029430837997823,"[58976, 45138, 675]",L5,True
720575941488623925,74099663015995128,"[60574, 41985, 4045]",T5a,True
720575941488626384,73044062261540769,"[28922, 40121, 758]",Mi4,True
720575941488628944,73114362554719400,"[31398, 38356, 1783]",L3,True
720575941488634832,73395974634638880,"[39228, 41883, 446]",L2,True
720575941488642869,73747132033147973,"[49747, 21312, 3762]",Dm1,True
720575941488644816,73044131383517641,"[29482, 40986, 2236]",R7,True
720575941488645584,73958513277976290,"[56797, 29153, 4337]",L5,True
720575941488646352,73606669489878913,"[46853, 29521, 4049]",L5,True
720575941488653365,73888488131180856,"[54913, 39486, 4348]",T4b,True
720575941488670517,73606394611577860,"[45372, 21466, 3896]",T1,True
720575941488679989,74522424632917715,"[71745, 57914, 1750]",T5b,True
720575941488683829,73747750307104075,"[49948, 39126, 3007]",T4c,True
720575941488692277,73958925460219679,"[56691, 42731, 3676]",,False
720575941488699957,74239919467792027,"[64438, 26866, 3964]",,False
720575941488704208,74028813369773463,"[59338, 28525, 4581]",L4,True
720575941488711989,73888281972679300,"[53872, 33083, 4303]",,False
720575941488714805,73676625648218059,"[48726, 17844, 2870]",Mi1,True
720575941488718288,73677243519789844,"[47918, 35872, 612]",L1,True
720575941488721104,73677655769389395,"[47496, 48218, 301]",L4,True
720575941488724021,73747681721431124,"[51038, 38690, 3351]",T4c,True
720575941488727349,73888487190848437,"[54320, 39280, 522]",Mi4,True
720575941488730832,73114294438645447,"[32551, 36551, 3899]",L1,True
720575941488739893,74029294137530360,"[57445, 42486, 3518]",T5b,True
720575941488741685,74099800454432091,"[61291, 46797, 3867]",T5c,True
720575941488743733,74099937692058942,"[59699, 50379, 3091]",Tm4,True
720575941488744757,73817431990414771,"[51232, 20095, 3387]",,False
720575941488760885,74029156899637195,"[59213, 37243, 4179]",C3,True
720575941488767285,73606531514099397,"[46908, 26418, 2011]",Dm3q,True
720575941488774709,74029362185696540,"[58546, 44219, 873]",,False
720575941488780341,74240538010378383,"[63586, 47090, 4291]",T5a,True
720575941488785360,73536232093345089,"[44890, 27744, 4310]",L4,True
720575941488786229,73184800219238636,"[33727, 40730, 2390]",L5,True
720575941488810704,73325605957190510,"[37509, 42323, 558]",L4,True
720575941488822473,74029087710326012,"[58785, 36610, 2366]",T3,True
720575941488824009,73466687378969298,"[41720, 52315, 2023]",T4a,True
720575941488825545,73677450147775549,"[48153, 41129, 2338]",T4b,True
720575941488830409,74170375089012786,"[62629, 52815, 2985]",T5c,True
720575941488832457,72903393894828692,"[25665, 42678, 2106]",Tm1,True
720575941488833481,73537055787658909,"[44954, 51610, 764]",Tm27,True
720575941488835785,73536850165629867,"[44247, 46217, 2635]",T4c,True
720575941488836041,72973693852440475,"[28004, 39495, 1858]",Tm3,True
720575941488840501,74029637331829737,"[57757, 52812, 1815]",T5b,True
720575941488841673,73044337474626503,"[29400, 47283, 1905]",Mi9,True
720575941488851145,73044131517703868,"[30164, 42074, 2732]",Tm3,True
720575941488858825,74311249747623388,"[66874, 55433, 1869]",T5d,True
720575941488861641,73044406194192537,"[29482, 49285, 1943]",Tm2,True
720575941488876233,73748437232965171,"[50080, 60368, 1839]",T4c,True
720575941488876489,73747750575134516,"[50020, 40087, 3861]",T4a,True
720575941488878025,73818530898483481,"[52531, 52521, 1245]",T4a,True
720575941488889801,73747131965991803,"[49990, 22473, 3481]",Tm4,True
720575941488905417,73818119252800377,"[52879, 39308, 3830]",T4a,True
720575941488912848,73748162556747029,"[50483, 51568, 2691]",LPi02,True
720575941488918729,74170099674088652,"[61624, 44589, 899]",,False
720575941488924873,74240743296198492,"[64290, 51892, 974]",T4d,True
720575941488935881,74028606808386728,"[59321, 21871, 2938]",Tm3,True
720575941488942133,73395699957595793,"[39043, 34427, 1040]",Mi4,True
720575941488944693,73254962402159128,"[34862, 33980, 790]",Dm10,True
720575941488946121,74310974600963616,"[66226, 48848, 882]",Dm3q,True
720575941488954933,73325262628694773,"[38074, 30906, 1754]",Mi9,True
720575941488956213,73606325355498996,"[46352, 19872, 2010]",,False
720575941488957237,73888968898454938,"[53630, 53604, 3078]",LPi09,True
720575941488965941,73747200484251449,"[49253, 24173, 2759]",Tm20,True
720575941488980688,73958856472442910,"[55945, 40671, 2700]",,False
720575941488983861,73396180859993195,"[39608, 48643, 635]",Tm2,True
720575941488988213,73677724556535431,"[47601, 50673, 759]",,False
720575941488990517,73606600837147125,"[46159, 28462, 4165]",Tm3,True
720575941488999989,73114912108565403,"[31047, 53662, 804]",Mi15,True
720575941489002293,73817844575596545,"[52309, 32022, 4371]",Tm2,True
720575941489008437,73536780909509882,"[43278, 43702, 675]",Tm9,True
720575941489008592,73676968910458553,"[47559, 27332, 1685]",TmY3,True
720575941489008949,73114018890031182,"[32400, 27776, 1450]",Mi9,True
720575941489013301,73466137622743091,"[42482, 35484, 1865]",Sm07,True
720575941489014581,73254825030303664,"[35856, 28800, 1055]",Sm08,True
720575941489016009,73536163105262063,"[43086, 25562, 3214]",Mi9,True
720575941489018313,73959062765025756,"[56670, 46553, 3192]",Tm1,True
720575941489021237,73395974768360431,"[39246, 41336, 772]",Mi13,True
720575941489022409,73747131764617461,"[49237, 21420, 2696]",Dm10,True
720575941489025333,73396112073135954,"[40288, 46528, 267]",Dm3q,True
720575941489041353,73606531580913190,"[46882, 25341, 2156]",Mi4,True
720575941489044169,74029225552033555,"[58430, 40876, 3941]",Tm2,True
720575941489048885,73466068701584567,"[42686, 33313, 1029]",Dm15,True
720575941489050677,73959062362351372,"[55817, 45438, 1647]",TmY5a,True
720575941489051445,73817981075595237,"[51404, 35652, 994]",Dm3v,True
720575941489053493,73536437513543680,"[44842, 33909, 1471]",,False
720575941489055433,73606531916695510,"[46918, 26502, 3530]",Tm1,True
720575941489055952,72973624864718213,"[27108, 37220, 912]",Mi4,True
720575941489056201,73958444558230684,"[55674, 27209, 4236]",Mi9,True
720575941489056821,73395425147121980,"[39402, 24954, 1421]",L1,True
720575941489065673,74029156966608238,"[57654, 38614, 4391]",T4b,True
720575941489066697,74239782028625061,"[65254, 24192, 3886]",,False
720575941489075253,73677587117400625,"[48003, 45296, 689]",,False
720575941489075913,74099456857040210,"[59844, 36574, 3852]",T5b,True
720575941489076021,73677518464726527,"[49084, 43287, 837]",,False
720575941489076277,73537056323900970,"[44243, 51598, 2571]",LPi10,True
720575941489076425,73676763288740755,"[48876, 21252, 3683]",T1,True
720575941489077301,73677313044608520,"[48921, 37899, 3693]",T2,True
720575941489083189,74029019259781197,"[57931, 34322, 3572]",T2,True
720575941489083593,74169825735757898,"[61480, 35135, 4491]",C3,True
720575941489085749,74099387869516226,"[61374, 33302, 2976]",,False
720575941489086517,73607081806314014,"[46966, 41840, 3893]",,False
720575941489087541,73958650515084709,"[56811, 34215, 3383]",T2a,True
720575941489094601,73818050532964645,"[53213, 38564, 3693]",T4d,True
720575941489098293,73888625167479197,"[54493, 43112, 2789]",T5a,True
720575941489098697,73676900660618759,"[48752, 25561, 3433]",Tm21,True
720575941489101264,73466069172077513,"[41097, 33328, 3033]",Tm20,True
720575941489102800,73817844038844986,"[52216, 30812, 2362]",Dm2,True
720575941489103925,73958237997382951,"[57042, 21495, 2785]",C2,True
720575941489113801,74381687479563997,"[68934, 57501, 2843]",T5b,True
720575941489114165,73747750105668633,"[49657, 39501, 2183]",T2,True
720575941489120464,73888143996428457,"[54091, 29424, 2100]",,False
