root_id,supervoxel_id,position
720575941523829323,73466755896568595,"[41496, 54888, 1051]"
720575941523840331,73114706017263810,"[32055, 49134, 1064]"
720575941523841611,73185349841049812,"[34372, 56582, 1961]"
720575941523859787,73255649664288426,"[35000, 54310, 1150]"
720575941523863883,73325469390621589,"[38764, 37173, 3882]"
720575941523871991,73325331951823769,"[37841, 34195, 3926]"
720575941523875659,73747200752375805,"[49912, 23424, 3667]"
720575941523909111,73466686975809200,"[42371, 51324, 317]"
720575941524109387,73747955928315177,"[49440, 46776, 823]"
720575941524128503,74662818590528499,"[76831, 47158, 1834]"
720575941524218111,73536918281054797,"[43015, 47612, 307]"
720575941524234487,73606737940862281,"[45392, 32683, 2997]"
720575941524243199,73536780842307836,"[43458, 44061, 384]"
720575941524276471,72974106370415996,"[28558, 51519, 2643]"
720575941524337911,73888349886583706,"[53682, 36135, 1139]"
720575941524378103,73395906787578093,"[40084, 40444, 3770]"
720575941524384247,73606531782582036,"[45797, 25404, 3054]"
720575941524423415,73747612532602226,"[49639, 35634, 1712]"
720575941524475979,73606806123569597,"[46883, 33765, 983]"
720575941524477442,74662887712641489,"[75940, 50143, 3377]"
720575941524527863,74099456051613031,"[59910, 36468, 946]"
720575941524812388,73184868871966052,"[33750, 42510, 2259]"
720575941524837988,72902981443647672,"[26301, 30653, 1667]"
720575941524849666,74028675527646908,"[58777, 23393, 2864]"
720575941524866818,74099044540801508,"[60061, 23779, 4083]"
720575941524869122,73958307051853538,"[55898, 24026, 3868]"
720575941524873986,74099044540572091,"[60574, 23083, 3994]"
720575941524882946,74169687625946431,"[63012, 32205, 2005]"
720575941524887373,73536575019552427,"[44148, 38078, 1711]"
720575941524955650,73817500441460385,"[51341, 21407, 2362]"
720575941524956516,74310288144764104,"[65711, 27630, 3675]"
720575941524975693,74170512460519567,"[62838, 55304, 2599]"
720575941524983373,74522424699485949,"[71834, 58695, 1817]"
720575941525006594,73888144466228411,"[54140, 29173, 3903]"
720575941525008461,74169413016450276,"[62042, 22642, 3030]"
720575941525011202,73747200551059673,"[50299, 23757, 2904]"
720575941525021261,73959268252347787,"[57342, 51381, 629]"
720575941525030219,73607080933958695,"[45481, 41892, 582]"
720575941525048397,74733324908297170,"[78671, 52509, 2500]"
720575941525051492,74239919467981673,"[65124, 28534, 4029]"
720575941525093476,74311112107355835,"[66219, 51314, 1093]"
720575941525094221,73606531916519557,"[46060, 24886, 3462]"
720575941525124708,73817638014963679,"[53193, 25527, 2994]"
720575941525135435,73254825097865613,"[35566, 30073, 1472]"
720575941525137741,74169619107836149,"[61852, 28686, 2789]"
720575941525140569,73114843321934469,"[31662, 51461, 534]"
720575941525181028,73958512606710318,"[56478, 29559, 1711]"
720575941525203556,74029430838064996,"[57939, 46626, 697]"
720575941525215769,74169413284329029,"[61570, 23001, 3848]"
720575941525223757,73536575220686241,"[43467, 37790, 2405]"
720575941525231897,74169687558834950,"[62323, 30915, 1748]"
720575941525281305,74028812631155493,"[58509, 28396, 1634]"
720575941525298201,73818599483181475,"[52255, 53700, 544]"
720575941525298690,74451712224123916,"[70865, 48865, 1456]"
720575941525368322,73536643738800216,"[43287, 40321, 1626]"
720575941525391435,73607287092194901,"[46485, 47400, 520]"
720575941525425945,74028744247564618,"[57523, 25836, 3028]"
720575941525453643,73395494135020842,"[39017, 27885, 2429]"
720575941525469028,73465932068341548,"[42668, 30712, 4186]"
720575941525472612,73395974634702938,"[39182, 41230, 471]"
720575941525484802,73676762818745782,"[48322, 22269, 1796]"
720575941525512525,73465932068708328,"[41632, 28704, 4327]"
720575941525512779,73536369129112537,"[44326, 31908, 2575]"
720575941525520973,73747062910635980,"[49152, 19296, 2078]"
720575941525549156,73607218439919637,"[45931, 46974, 820]"
720575941525551716,73748162019355960,"[50064, 51685, 514]"
720575941525553995,74240743833339996,"[64931, 52925, 3038]"
720575941525560395,73043719133732105,"[29321, 29665, 2467]"
720575941525649995,73395700226044409,"[40569, 33423, 2069]"
720575941525651275,73606531916613415,"[46481, 24787, 3498]"
720575941525654349,73818255953351721,"[51722, 43220, 939]"
720575941525698014,73114156328583298,"[30789, 32574, 1323]"
720575941525741849,73677106281905422,"[47135, 31532, 1285]"
720575941525756185,73536506971299652,"[43362, 35807, 4341]"
720575941525816907,73255512829311053,"[36075, 50214, 3462]"
720575941525817113,73606600502050858,"[45787, 27043, 3051]"
720575941525868454,74169619040580731,"[62761, 29690, 2480]"
720575941525956633,74099800118937258,"[60563, 46625, 2589]"
720575941525958822,74239850547234019,"[65344, 25257, 3276]"
720575941525959590,74099113058934878,"[61347, 25506, 3304]"
720575941526028198,74310219224538500,"[65757, 25555, 3067]"
720575941526105858,73114088011831692,"[30733, 28806, 2886]"
720575941526138370,73536781043819235,"[44244, 43246, 1222]"
720575941526197670,73817843904717510,"[52490, 32607, 1887]"
720575941526205005,73396112274496022,"[39278, 45242, 1050]"
720575941526219853,73114019426678578,"[32745, 27229, 3440]"
720575941526253570,73255100310958462,"[36344, 38533, 2616]"
720575941526282317,73185005974945301,"[34515, 46053, 823]"
720575941526303746,73537193427406901,"[43646, 56060, 1335]"
720575941526309854,73114156530147406,"[31655, 32696, 2174]"
720575941526314829,73184868536468166,"[33579, 42314, 1016]"
720575941526317534,73184525274275350,"[33473, 30997, 2153]"
720575941526330078,73254687860465548,"[35347, 24822, 2299]"
720575941526330846,73184456622007769,"[34438, 29428, 2451]"
720575941526339149,73325537976162543,"[37568, 40924, 3470]"
720575941526345950,73254756713551359,"[36071, 26691, 2601]"
720575941526358786,73255443908744802,"[35579, 48023, 2767]"
720575941526360653,73114912108909381,"[32559, 54408, 928]"
720575941526361625,73395631775488275,"[40710, 32350, 3265]"
720575941526375961,73325194244836559,"[37049, 30411, 3053]"
720575941526376525,73044475114751045,"[30673, 52244, 2609]"
720575941526407390,73114225316969384,"[32176, 33098, 2524]"
720575941526429442,73255237951138711,"[36544, 42196, 3352]"
720575941526434470,73606806257645600,"[46170, 34731, 1442]"
720575941526434726,73184525744265725,"[34667, 32086, 4048]"
720575941526435494,73747337856043316,"[50297, 27661, 2490]"
720575941526441060,73185143413767428,"[34757, 50245, 792]"
720575941526447204,73185280853109614,"[34669, 54282, 932]"
720575941526465026,73958444490811847,"[56671, 27334, 3861]"
720575941526465190,73536300343042578,"[44139, 30003, 2501]"
720575941526476388,73185143883709506,"[33938, 49521, 2649]"
720575941526477826,74029499557554247,"[57387, 48280, 712]"
720575941526493094,73395562921166788,"[39931, 30241, 2560]"
720575941526502310,73536368727070856,"[43818, 31328, 1266]"
720575941526512350,73114156731674196,"[32223, 31943, 3022]"
720575941526515481,73254756914735230,"[35474, 28281, 3330]"
720575941526519065,73114293566238313,"[31777, 36780, 544]"
720575941526520676,74592243688086509,"[73754, 42131, 1892]"
720575941526522393,73396043555128900,"[39230, 43946, 1097]"
720575941526539174,73536987201918167,"[43808, 50864, 1097]"
720575941526563494,73817912557424695,"[51324, 34032, 1758]"
720575941526572569,73395906317313193,"[39742, 40817, 1799]"
720575941526591490,74170100546760950,"[62230, 44395, 4306]"
720575941526738086,73676694166571702,"[47467, 18533, 2115]"
720575941526753412,74592450047736630,"[75295, 49149, 2631]"
720575941526758500,73254687658724579,"[35286, 25948, 1404]"
720575941526780441,73044337407315464,"[29660, 47498, 1568]"
720575941526881305,73044199834663671,"[29414, 44837, 1242]"
720575941526986852,73466274994596404,"[41711, 40724, 1616]"
720575941527235204,74029224746909294,"[58174, 40724, 930]"
720575941527322724,73395425817873801,"[40819, 25135, 3850]"
720575941527343716,73184456286686798,"[33217, 30306, 1249]"
720575941527347844,73888144131161545,"[53282, 29682, 2802]"
720575941527354701,73748161952321301,"[50217, 52051, 269]"
720575941527361702,73396043622203869,"[38978, 43289, 1332]"
720575941527362637,73324988153107960,"[36996, 23056, 3162]"
720575941527366532,73817775386439641,"[53187, 29719, 2603]"
720575941527384397,73395563324145527,"[39143, 30002, 4181]"
720575941527408260,74099937759636579,"[60973, 49964, 3518]"
720575941527411021,73396043353804861,"[40035, 43211, 322]"
720575941527428964,73114019158458295,"[31285, 28649, 2497]"
720575941527438436,73395837195872239,"[39102, 37742, 506]"
720575941527447885,73817774916957727,"[52082, 29858, 933]"
720575941527461732,73114087810964531,"[30981, 29266, 2281]"
720575941527473508,73043993676086881,"[29663, 37556, 1205]"
720575941527533849,73395562452144433,"[40749, 30100, 994]"
720575941527543974,73536300141655214,"[44799, 30350, 1716]"
720575941527558310,73184937658457868,"[34090, 43484, 2492]"
720575941527568921,73184456621709953,"[33230, 29593, 2337]"
720575941527569062,72974037449661000,"[27749, 51044, 1812]"
720575941527577254,73536300141867436,"[44342, 29213, 1786]"
720575941527587494,73958100893752209,"[55648, 17776, 3966]"
720575941527603812,73255443774446676,"[35875, 48759, 2222]"
720575941527614466,73396180792844651,"[40440, 47220, 366]"
720575941527666854,73677587452769592,"[47365, 45411, 1909]"
720575941527678630,73747612465302729,"[49780, 34825, 1375]"
720575941527687556,73606737806675629,"[45462, 31205, 2497]"
720575941527707302,73396387085647768,"[40717, 53385, 935]"
720575941527731878,73536506702334599,"[43393, 36092, 3098]"
720575941527753382,73606463264206460,"[45933, 24268, 3744]"
720575941527792260,73606600769814006,"[46226, 27984, 3845]"
720575941527811586,73254962536557947,"[36594, 33164, 1369]"
720575941527814276,73818187300954274,"[51239, 42296, 1190]"
720575941527820109,73607287025656825,"[46125, 48818, 470]"
720575941527856205,73958443752775656,"[55350, 28511, 1136]"
720575941527874050,73536162836942433,"[43991, 24930, 2229]"
720575941527887460,73325469257107647,"[38034, 37694, 3583]"
720575941527888409,73324919500506753,"[38902, 21417, 3352]"
720575941527907684,73888213185966003,"[54515, 32687, 4000]"
720575941527912269,74099868502927622,"[60153, 47482, 1338]"
720575941527937305,73325812317300945,"[37804, 48595, 1445]"
720575941527938148,73466618323479695,"[41960, 50007, 575]"
720575941527941145,73817500911541017,"[51530, 20580, 4289]"
720575941527962649,73677107020150850,"[49133, 30849, 4115]"
720575941527966820,73606944434579829,"[46952, 38734, 4203]"
720575941527967588,73043719401814081,"[28941, 28672, 3371]"
720575941527968514,74098906967619373,"[60521, 19761, 3567]"
720575941527976102,73395837531261662,"[39591, 37871, 1731]"
720575941527976292,73536094653912579,"[44513, 22611, 4126]"
720575941527979085,73396249579622162,"[38997, 50910, 691]"
720575941527986788,73677175673077914,"[48375, 34654, 4074]"
720575941527994137,74239781894515467,"[65142, 22820, 3420]"
720575941527996697,73395906451828460,"[39905, 39769, 2414]"
720575941527997465,72903599919124492,"[25010, 47252, 1667]"
720575941528001124,73537055921717762,"[44460, 53229, 1214]"
720575941528036173,73185075231273069,"[32973, 47375, 2875]"
720575941528040217,73325606695387785,"[37596, 41299, 3377]"
720575941528048228,73536300677969980,"[44940, 30478, 3585]"
720575941528049764,74662956231133329,"[76201, 51372, 2719]"
720575941528060516,73887869588320410,"[55050, 20979, 3916]"
720575941528078617,73537262214035221,"[43839, 57440, 1608]"
720575941528098744,74803762371672450,"[80875, 54891, 2402]"
720575941528101816,74028881551844456,"[57615, 28827, 2349]"
720575941528103193,74310975339617948,"[67026, 47622, 3703]"
720575941528108546,74381619028364911,"[68845, 55363, 3843]"
720575941528126978,74170168393826219,"[61481, 45275, 980]"
720575941528134146,73466138092555371,"[42269, 36713, 3678]"
720575941528135682,73818668336929331,"[52441, 55778, 1051]"
720575941528158392,73958650515386073,"[55933, 33381, 3487]"
720575941528167757,73677518464802053,"[47321, 43735, 860]"
720575941528203108,73395837195837495,"[40609, 37643, 504]"
720575941528205081,73747406911124720,"[49349, 30288, 3786]"
720575941528217784,74028607144129808,"[59380, 22327, 4298]"
720575941528235778,73184731835288968,"[34502, 37959, 3668]"
720575941528262989,73606600703207786,"[45555, 28202, 3753]"
720575941528301133,73043581828903874,"[29828, 26344, 2952]"
720575941528384900,73466137421838018,"[41221, 36308, 1252]"
720575941528419000,73536712257376042,"[44913, 42350, 1019]"
720575941528423096,73184868334992594,"[32960, 42480, 250]"
720575941528436356,73536987201813093,"[44642, 51171, 1054]"
720575941528462008,73395906854462909,"[39978, 40775, 3950]"
720575941528466308,73536781043558300,"[44692, 44577, 1123]"
720575941528472486,73396180792800536,"[40542, 48771, 352]"
720575941528486532,73396043488433067,"[38932, 43758, 996]"
720575941528492728,73536232093585642,"[43552, 27872, 4347]"
720575941528495032,73677175740261362,"[48060, 34073, 4349]"
720575941528525752,73817500844167342,"[51245, 21520, 3919]"
720575941528550276,72973556413682537,"[28578, 35788, 1941]"
720575941528560038,73044062462730736,"[28917, 39905, 1473]"
720575941528562342,73606874775734457,"[45428, 36437, 649]"
720575941528576678,73043581560165813,"[30414, 25812, 1859]"
720575941528586406,73958444356929894,"[56481, 28145, 3485]"
720575941528631224,73537124574088896,"[43228, 54107, 971]"
720575941528646788,73114156865760750,"[31972, 31150, 3485]"
720575941528688568,73185281322690696,"[33948, 54068, 2661]"
720575941528691588,73255168896598998,"[36257, 40102, 2242]"
720575941528775300,73607355878914367,"[45115, 49592, 818]"
720575941528799876,73958581191663933,"[56522, 31672, 1092]"
720575941528821636,73817431856264197,"[52960, 18720, 2905]"
720575941528839422,73325469122337955,"[37343, 38893, 2912]"
720575941528839556,74029018722861031,"[59136, 33239, 1506]"
720575941528942758,73395562921797167,"[40753, 29026, 2753]"
720575941528972710,73818462313201859,"[52848, 51177, 1738]"
720575941529030054,73043719402090507,"[29124, 28984, 3494]"
720575941529030822,73818187837757316,"[51963, 41568, 3213]"
720575941529041830,73325537640299053,"[38651, 39286, 2062]"
720575941529062822,73325400671776237,"[37446, 36782, 4091]"
720575941529252280,73325125524874505,"[37082, 27038, 2878]"
720575941529344184,73043925627819323,"[29760, 35552, 3807]"
720575941529409739,73466137756911368,"[41523, 36592, 2366]"
720575941529542091,73747269539314544,"[50675, 25494, 4051]"
720575941529554360,73748230738967616,"[50960, 53335, 532]"
720575941529856644,73255443304858295,"[35691, 47919, 480]"
720575941529858692,73676763288926180,"[47310, 21504, 3749]"
720575941529885316,73184456219319237,"[33979, 29176, 902]"
720575941530050948,74803556481894850,"[81754, 47174, 3512]"
720575941530052811,73818049996004837,"[52900, 38547, 1622]"
720575941530089604,74170306571004569,"[62039, 49707, 3805]"
720575941530220773,74522081438108827,"[72787, 47603, 3250]"
720575941530262148,73747681587904545,"[49156, 37087, 3071]"
720575941530265476,73324988287274094,"[38668, 22932, 3649]"
720575941530268292,73536918415685318,"[43942, 47959, 980]"
720575941530310532,73325674944899642,"[38451, 44793, 1538]"
720575941530332292,73255374517465763,"[36257, 45267, 9]"
720575941530358148,74099250027869869,"[60552, 29091, 1406]"
720575941530358916,74028950741341726,"[58112, 31591, 4229]"
720575941530360196,74169893716722008,"[62189, 37111, 1554]"
720575941530363012,74592793645084218,"[75069, 59049, 2616]"
720575941530365060,74100005874909157,"[60851, 52061, 1135]"
720575941530366340,73888143996508954,"[55075, 30239, 2132]"
720575941530534020,74099044137686735,"[60427, 22705, 2376]"
720575941530606309,73185075030619504,"[33920, 47309, 2303]"
720575941530635960,73959337105773405,"[57280, 53599, 1037]"
720575941530662347,73395837665070772,"[39825, 38857, 2083]"
720575941530664165,74029156161311665,"[59151, 36971, 1323]"
720575941530684875,73466000318199345,"[41951, 32282, 2454]"
720575941530695627,74169344431010569,"[62842, 22162, 3471]"
720575941530759115,73254688195792141,"[35223, 26137, 3526]"
720575941530805989,73817706868419706,"[52928, 26882, 3429]"
