root_id,supervoxel_id,position,type
720575941553902363,74239850413079249,"[63577, 26455, 2792]",TmY3
720575941553907354,73184662713082079,"[32788, 35729, 2098]",Dm3v
720575941553927507,74240262460886217,"[65499, 37861, 1551]",Tm3
720575941553933057,73958993978610556,"[55907, 44726, 2991]",T5a
720575941553939969,73888350289454056,"[55106, 34826, 2753]",C3
720575941553941505,73818324538521252,"[51931, 46277, 507]",R7
720575941553943579,73747063313508125,"[50023, 20153, 3698]",L1
720575941553950465,73748368446742420,"[49283, 57598, 1657]",LPi04
720575941553951934,73677380958725222,"[47893, 39168, 604]",L4
720575941553952062,73325743933331678,"[38225, 46118, 2716]",Pm09
720575941553952513,73888350557834756,"[54762, 36513, 3746]",T3
720575941553955411,74029156698572417,"[57788, 37540, 3503]",T5b
720575941553957694,73676900392282016,"[48820, 25159, 2444]",TmY9q
720575941553960254,73817981880437072,"[52283, 35947, 3887]",Tm3
720575941553972798,73959337710043338,"[55584, 53489, 3447]",LPi07
720575941553974590,73184937255981785,"[32836, 43870, 1019]",TmY9q
720575941553975450,73959062429766291,"[55900, 46496, 2015]",T5b
720575941553977662,73536300678061981,"[43745, 30631, 3588]",Mi2
720575941553987646,73676694099414671,"[49066, 19189, 1931]",Dm12
720575941553988414,73817431587882899,"[51503, 19105, 1996]",Mi1
720575941553990145,73536781379095680,"[44915, 44294, 2396]",T2a
720575941553990401,72973831157100540,"[28507, 44392, 1332]",Dm9
720575941553993278,74098907168883897,"[61274, 18840, 4319]",Tm3
720575941553999166,73606669221078042,"[46411, 28916, 2888]",Pm05
720575941554000667,74381687278462771,"[69227, 57675, 2148]",T5d
720575941554005566,74100006546209208,"[60377, 51339, 3764]",LPi10
720575941554014874,73185143548335011,"[34696, 51013, 1423]",Dm2
720575941554028186,73748025050838354,"[50308, 48046, 2496]",TmY20
720575941554046235,73043581560518027,"[29239, 25995, 2011]",L3
720575941554046977,73043993877221996,"[30173, 38604, 1893]",Tm21
720575941554056193,73184593792731097,"[33653, 33799, 1504]",Sm01
720575941554056858,73184799816459802,"[33956, 40952, 807]",TmY3
720575941554065491,74662818792096459,"[76445, 48447, 2692]",LMa1
720575941554080283,73396181061280503,"[39909, 47594, 1379]",Sm09
720575941554083226,73184800219428307,"[33811, 40068, 2459]",TmY9q
720575941554096385,73255168963416727,"[35399, 40108, 2401]",Tm3
720575941554115994,73184663115801536,"[33097, 36756, 3666]",Dm3p
720575941554118974,73185075298364808,"[32883, 47426, 3134]",DmDRA2
720575941554120531,73184525609975041,"[33814, 31306, 3496]",L4
720575941554121555,73536506233025673,"[43628, 35222, 1477]",Dm2
720575941554124115,73607218775831030,"[45260, 45581, 2220]",T4d
720575941554132563,73959199734056549,"[56581, 49428, 1348]",T4c
720575941554139527,72973350389142793,"[28273, 29979, 2331]",L2
720575941554140755,73466000787601971,"[42287, 31125, 4108]",Mi1
720575941554166663,73255237146170188,"[36832, 42067, 400]",R8
720575941554168403,73536780842349768,"[44916, 43346, 401]",Dm10
720575941554171546,73114500328593578,"[31706, 41751, 2842]",Dm2
720575941554172499,73254894555223287,"[35936, 31120, 4163]",Sm05
720575941554173779,73677518330588816,"[47254, 43991, 355]",Mi15
720575941554176851,73888556447772679,"[54179, 41854, 2708]",T5b
720575941554177875,73888419143052946,"[54770, 37779, 3233]",T5b
720575941554186650,73043856505181232,"[29587, 33481, 2073]",T1
720575941554187347,73607562574558749,"[45776, 57312, 2975]",T5a
720575941554191258,73255306402553300,"[36165, 43180, 2460]",Sm04
720575941554199450,73255512091522593,"[34858, 49606, 766]",Tm20
720575941554199962,73185349639476055,"[32796, 55572, 1107]",TmY5a
720575941554200455,73748024513472318,"[49472, 48227, 283]",L1
720575941554203034,73536300208543845,"[43466, 30349, 1890]",TmY3
720575941554206803,73536987336524577,"[44586, 50726, 1744]",T4a
720575941554206874,73044474846329707,"[30506, 51465, 1601]",Dm12
720575941554207315,74099937289694533,"[59444, 49630, 1661]",T5d
720575941554208922,73536781647433175,"[44808, 44750, 3388]",TmY20
720575941554209690,73536368927799402,"[43547, 32574, 1810]",Tm16
720575941554209946,73606668952892245,"[45985, 29368, 1949]",TmY11
720575941554215507,73466825018545705,"[41040, 57136, 2562]",T2
720575941554216839,73043787517107880,"[28822, 32210, 1025]",R8
720575941554219418,73114774669850775,"[31906, 49983, 889]",C3
720575941554222215,74099318680145087,"[59621, 31905, 1206]",L1
720575941554224263,73606394611607054,"[46382, 22276, 3907]",L1
720575941554226311,73114293633674266,"[31788, 35532, 936]",L4
720575941554226823,73184525475546621,"[32770, 31298, 2905]",L4
720575941554227610,73044543700307764,"[30383, 54388, 2211]",Mi13
720575941554230170,73044475047548088,"[30323, 52733, 2321]",Mi9
720575941554231194,72974174888920968,"[28283, 53773, 1927]",Tm1
720575941554233171,73958925393222470,"[56836, 42603, 3462]",T5d
720575941554233683,74240743430346796,"[64869, 52246, 1387]",T5c
720575941554236058,73677587385904389,"[48394, 46735, 1744]",Pm02
720575941554237082,73325056537186677,"[37464, 25244, 1944]",Mi15
720575941554238087,73817432125011468,"[52609, 18936, 4044]",Tm1
720575941554240410,73466618659317447,"[41423, 50496, 1949]",T2
720575941554245511,74239781961813178,"[63904, 23246, 3742]",L5
720575941554246810,73606531581184494,"[46148, 25577, 2259]",Mi4
720575941554249188,73537055719971797,"[43847, 51467, 320]",Dm6
720575941554250375,73325331951885078,"[38810, 34781, 3950]",Tm2
720575941554255514,73255581347652956,"[35630, 53023, 2737]",TmY3
720575941554256282,73114431542571792,"[31593, 40709, 2795]",Tm2
720575941554257380,73254894085583483,"[35947, 31551, 2414]",Tm2
720575941554258916,73818394063022159,"[53100, 47514, 3359]",Y12
720575941554264986,73959199935631066,"[56326, 50951, 2194]",TmY20
720575941554272410,73044200304258392,"[30542, 44465, 2981]",Dm3q
720575941554273508,74381618290600705,"[68999, 56482, 1276]",T4a
720575941554274899,74170305966551794,"[62825, 49331, 1331]",T5d
720575941554275411,74029431106240391,"[59341, 46427, 1555]",T5c
720575941554277092,73748231343306716,"[49368, 54545, 2932]",T4b
720575941554278372,73607424732987543,"[47022, 53065, 1460]",T4c
720575941554300644,74028538223253606,"[57742, 19356, 3494]",Dm3p
720575941554301011,73607150257206085,"[45149, 44163, 2825]",T4d
720575941554302948,73958375570545991,"[55520, 25679, 3290]",Mi4
720575941554303642,73466343579623368,"[42322, 41602, 1026]",TmY5a
720575941554307155,73607081471361573,"[45861, 42853, 2812]",T4a
720575941554310628,73959200002615286,"[56478, 50791, 2418]",TmY5a
720575941554310884,74240743497251579,"[63957, 52825, 1551]",T5b
720575941554313555,73888350289511000,"[53746, 36354, 2776]",T4c
720575941554315347,73677381562508424,"[49083, 39098, 2842]",C2
720575941554319751,73465656922086369,"[41120, 21307, 3200]",L1
720575941554321799,73887800600747484,"[53622, 19087, 3013]",L1
720575941554325182,73536574684189372,"[44764, 38663, 483]",R8
720575941554328218,73606531916418557,"[46006, 24769, 3427]",Dm3p
720575941554330852,74029087979252351,"[58497, 34885, 3567]",T4c
720575941554331527,73043788054222220,"[30223, 31681, 3126]",L1
720575941554338131,73817775051261543,"[52291, 29762, 1455]",TmY4
720575941554341348,74028950674027741,"[58970, 30746, 3896]",C3
720575941554344858,73888487325702419,"[54599, 40916, 1202]",Tm3
720575941554377626,73817775051207264,"[53104, 29411, 1428]",Tm2
720575941554385306,74028744247568986,"[58165, 24796, 3028]",Tm9
720575941554396755,73676968977694099,"[48855, 26808, 1989]",Dm3v
720575941554398692,74522012517046657,"[72227, 45560, 2399]",Li05
720575941554404324,74592312340110817,"[73760, 44096, 1539]",Pm02
720575941554416467,73395563190168001,"[40339, 29967, 3759]",Mi9
720575941554430106,73607424531281648,"[45869, 51603, 564]",L5
720575941554433764,74240605924445784,"[65304, 47905, 1183]",T4d
720575941554442724,74028881417731467,"[58480, 29317, 1863]",Tm4
720575941554452196,74451643571574142,"[69674, 45344, 1637]",LCe03
720575941554458010,73747269001887574,"[50335, 24609, 1804]",T1
720575941554463259,73677381831126690,"[49135, 39737, 3929]",T2a
720575941554469092,73536162836682742,"[44318, 25972, 2133]",Mi1
720575941554470298,73255443572875611,"[36380, 47562, 1365]",Dm2
720575941554475236,73817706801443250,"[52108, 27010, 3210]",Dm2
720575941554478820,74029088046342620,"[59249, 36600, 3820]",T5c
720575941554491364,73888144600433603,"[54503, 28741, 4423]",Mi4
720575941554494948,74099456521744637,"[60256, 35338, 2678]",T4b
720575941554507492,74240194412664671,"[63551, 35016, 4169]",T4d
720575941554511070,73395631104481380,"[38919, 32695, 739]",R8
720575941554516708,74099387869162153,"[59769, 33654, 2848]",T4b
720575941554520804,74099800454672377,"[60450, 45210, 3957]",T5c
720575941554527745,73677518800700029,"[48020, 43512, 2284]",TmY14
720575941554541028,74592518498687508,"[75694, 49447, 1571]",Li05
720575941554544100,74099868436085665,"[60512, 48997, 1179]",T2
720575941554552199,73184868536371727,"[34306, 41091, 976]",Tm1
720575941554565604,73818049660207419,"[52752, 38336, 455]",Tm3
720575941554567140,73959199733945145,"[56773, 50393, 1305]",T4c
720575941554569956,74099387869156663,"[61243, 33552, 2844]",Tm9
720575941554574052,74170031893896273,"[62554, 42615, 4386]",T5c
720575941554578404,74381618625916182,"[67646, 56084, 2335]",T5b
720575941554589412,73818462849543485,"[52155, 50643, 3594]",LPC2
720575941554613127,73817843904579201,"[51839, 31467, 1828]",Tm20
720575941554616321,73255168560729987,"[36073, 39452, 840]",Tm21
720575941554620929,73114775139373736,"[31171, 51106, 2581]",Mi14
720575941554633607,73747406306927207,"[49452, 29634, 1396]",Tm4
720575941554634375,73395700092291797,"[40594, 33587, 1724]",TmY5a
720575941554646663,73606738276340549,"[45537, 31512, 4249]",Mi9
720575941554647943,73254825030560980,"[36595, 30583, 1146]",Tm3
720575941554651015,73396180926856358,"[39153, 47880, 799]",Mi10
720575941554651364,74099181375434809,"[60654, 27776, 1657]",Mi1
720575941554654977,73114706286299204,"[31580, 47629, 2295]",Tm1
720575941554656228,74170169266086322,"[62477, 45756, 4246]",Tm5f
720575941554658331,73254756646495217,"[35291, 26723, 2369]",Dm3v
720575941554665243,73465656855245068,"[42425, 21203, 3052]",L2
720575941554669978,73959200002495199,"[56495, 49593, 2372]",TmY14
720575941554670363,73184799749649225,"[34047, 40868, 672]",L4
720575941554674689,73255374652367251,"[35772, 46034, 713]",TmY5a
720575941554675079,74521943932174777,"[72629, 44080, 3059]",LC10e
720575941554677531,72973693785566234,"[27628, 40791, 1707]",R8
720575941554677988,74099181979762351,"[59911, 27497, 4080]",Mi13
720575941554680859,73325125122145460,"[37799, 27716, 1305]",L4
720575941554686087,73325537707575422,"[37281, 39593, 2390]",Lawf2
720575941554697607,73747887544335745,"[49562, 43150, 2078]",Pm02
720575941554701083,73466480951537285,"[41252, 45516, 790]",L5
720575941554709275,73535956946492005,"[43662, 20422, 3095]",L1
720575941554717668,73185281054414285,"[34587, 54642, 1687]",Mi1
720575941554719879,74099937759039739,"[61244, 50892, 3330]",T5d
720575941554721159,73817569228114242,"[51583, 24177, 2639]",Dm3v
720575941554731172,73536781446076674,"[44597, 44428, 2603]",T3
720575941554737818,73536300342929264,"[44677, 29317, 2464]",Sm32
720575941554746625,73255237415065627,"[36078, 41487, 1535]",Tm27
720575941554748807,73606600568803209,"[45660, 28476, 3183]",Dm8b
720575941554752391,73395837329950934,"[40938, 37330, 977]",Tm27
720575941554752903,73255787103075734,"[35183, 57908, 1224]",T3
720575941554772615,73395631640978791,"[39862, 30808, 2652]",Dm8a
720575941554778503,73114431676433357,"[32696, 39434, 3170]",Tm1
720575941554785159,73958512539399262,"[56177, 30539, 1382]",Dm16
720575941554793729,73184662914359345,"[33723, 36767, 2852]",Tm1
720575941554795236,73325124921215462,"[37936, 28144, 749]",Tm9
720575941554795930,73958375570324180,"[55731, 25043, 3205]",Sm32
720575941554797703,73044474846501505,"[30237, 52209, 1664]",Tm20
720575941554800100,73254619207424788,"[36736, 23888, 2329]",Dm3v
720575941554801380,73677243788415037,"[47906, 35727, 1702]",Sm06
720575941554801892,73606737806428503,"[46755, 31175, 2406]",Sm07
720575941554810596,73747956062756013,"[49581, 45089, 1409]",Tm27
720575941554812161,73184662847454839,"[33208, 36049, 2669]",Mi9
720575941554812673,73185075164350153,"[33107, 47412, 2681]",Mi4
720575941554821604,73325193841910461,"[36903, 29485, 1418]",Dm3p
720575941554823425,73607424866781655,"[45403, 52695, 1823]",Y3
720575941554828679,74100280953952074,"[59981, 59439, 1840]",LPi04
720575941554829825,73114843456710657,"[32510, 52349, 1245]",Mi13
720575941554832723,73114362822898554,"[32724, 37285, 2712]",Tm20
720575941554837146,73536850299665767,"[43109, 46416, 3084]",T2
720575941554841060,73326018408247723,"[37570, 53419, 1069]",Sm01
720575941554841828,73607424464629649,"[45445, 52829, 484]",Tm1
720575941554842852,74170374954336533,"[62765, 51992, 2307]",TmY10
720575941554844417,73114843858862705,"[32313, 53233, 2597]",Dm2
720575941554849281,73607012885795579,"[46818, 40229, 3220]",T2a
720575941554849927,74451987370160879,"[71281, 55574, 2360]",Tm20
720575941554852324,73677312306386110,"[47641, 38022, 871]",Mi9
720575941554854171,73958237996795225,"[56687, 20946, 2572]",L1
720575941554854483,73185006243491594,"[34324, 46802, 1899]",Mi13
720575941554855396,73818324807161646,"[51474, 45222, 1490]",T2
720575941554858724,73676969648464401,"[48416, 28208, 4440]",Mi13
720575941554858887,74169344297173944,"[61996, 22513, 3069]",Tm20
720575941554859748,73395974634495863,"[39982, 42771, 395]",Mi15
720575941554859777,73396456342004044,"[39632, 55808, 3008]",T3
720575941554860545,72974106169647251,"[27964, 53068, 1995]",Tm20
720575941554862215,73606737471141768,"[45941, 30865, 1218]",Mi9
720575941554863443,73184525274351475,"[33905, 32616, 2172]",Mi9
720575941554863699,73325194177244239,"[37401, 29022, 2620]",Tm2
720575941554863873,73607012818764263,"[46982, 40655, 2992]",T2
720575941554864129,73536162836913634,"[44175, 25401, 2221]",C3
720575941554866404,73959406094061927,"[55304, 56562, 2199]",Tlp14
720575941554866916,73466343512954931,"[41613, 42459, 926]",TmY3
720575941554868103,74028538223292457,"[57789, 19172, 3507]",Dm6
720575941554868615,75085374787464796,"[89040, 59378, 2447]",Li29
720575941554868819,73325400336102942,"[38032, 35527, 2782]",Sm05
720575941554873857,73536918751309272,"[43491, 48015, 2286]",T3
720575941554874759,73818049794493678,"[52512, 37105, 782]",L3
720575941554875015,73465863080746265,"[41568, 27968, 3281]",Mi9
720575941554877575,73677587184188087,"[48726, 46044, 836]",Dm4
720575941554889473,73888831660941269,"[54598, 49662, 3869]",LPi07
720575941554889700,73677107087298362,"[47204, 32549, 4397]",Mi9
720575941554889863,72973968730358828,"[28147, 49135, 1869]",Tm3
720575941554891655,74099113326925598,"[60405, 24716, 4169]",Dm3v
720575941554895699,73889037215379899,"[54467, 56810, 1575]",LPi04
720575941554900452,73677312306388816,"[47816, 38166, 875]",Tm2
720575941554900563,74451506468447789,"[71356, 41699, 3032]",Li11
720575941554903012,73677724489150560,"[48822, 49617, 413]",Dm3q
720575941554905479,74029224679666921,"[59063, 40268, 637]",Tm20
720575941554907649,73326018878484534,"[38244, 54975, 3036]",T2a
720575941554907783,74099868436031509,"[59987, 47308, 1160]",Tm20
720575941554908295,74100143917655359,"[60330, 57106, 3364]",LPi14
720575941554912740,73325743396309875,"[38590, 45856, 626]",Dm3q
720575941554919396,73607287897708704,"[45792, 47344, 3684]",T2
720575941554929892,73395769482707301,"[40429, 35832, 4236]",Tm1
720575941554944595,73044200103146516,"[29600, 44116, 2288]",Tm21
720575941554954323,73255099841299475,"[35316, 38842, 866]",Mi9
720575941554957339,73888144667398412,"[54281, 29674, 4637]",L4
720575941554962660,73606600367766520,"[45248, 28638, 2515]",Tm9
720575941554962695,74029568679733191,"[58659, 50510, 2166]",T5d
720575941554966043,74029362588526089,"[59366, 43164, 2461]",LPLC1
720575941554973011,73185074694772015,"[33883, 47270, 961]",Mi9
720575941554982739,73044269023217531,"[30206, 45431, 2816]",Mi4
720575941554986718,73114774938078297,"[32147, 49239, 1831]",L5
720575941554990931,73044131181938306,"[28978, 42194, 1375]",Tm5d
720575941555006721,73114500060450331,"[32666, 41749, 1926]",Sm01
720575941555008851,72973968797742707,"[28270, 48136, 2220]",Dm3v
720575941555018241,74662887645538034,"[76528, 51168, 3114]",Li05
720575941555019347,73044268755148867,"[30237, 45944, 1905]",Tm4
720575941555027201,73255099908604897,"[36553, 38583, 1191]",Tm16
720575941555039515,73396112140580011,"[39621, 46685, 669]",Mi4
720575941555041508,73888350356121752,"[53692, 36219, 2858]",T3
720575941555043073,74240537205192887,"[63666, 47067, 1268]",LMa4
720575941555046628,73888968361881248,"[54087, 53283, 1139]",T3
720575941555059539,73185075097068326,"[33648, 47822, 2371]",Mi13
720575941555065427,73185075030315158,"[34355, 48359, 2239]",Mi9
720575941555075044,73114843657769129,"[31334, 52923, 1908]",Mi13
720575941555076379,73395974701909126,"[39367, 42602, 756]",Tm1
720575941555092507,73888625368260380,"[53489, 43231, 3363]",Y3
720575941555093275,73114019292771062,"[32126, 28618, 3041]",Mi1
720575941555108123,73466549604023801,"[42884, 48108, 575]",Mi9
720575941555127123,73606737672001893,"[45160, 31080, 1818]",Tm5c
720575941555131731,73044062999389215,"[29860, 38995, 3449]",Mi15
720575941555165594,73817775252503573,"[51684, 30630, 2191]",Sm15
